u,g,r,i,z,u-g,g-r,r-i,i-z,Class
18.96377,18.1059,17.82778,17.71351,17.71142,0.85787,0.27812,0.11427,0.00209,2
19.46998,18.24756,17.83513,17.68172,17.64694,1.22242,0.41243,0.15341,0.03478,2
19.145,18.176,17.85694,17.73243,17.69477,0.969,0.31906,0.12451,0.03766,2
19.21623,18.04998,17.65434,17.49021,17.47686,1.16625,0.39564,0.16413,0.01335,2
19.11582,18.13315,17.82599,17.69951,17.69804,0.98267,0.30716,0.12648,0.00147,2
19.36556,18.12496,17.67884,17.51153,17.45971,1.2406,0.44612,0.16731,0.05182,2
19.34936,18.35141,18.00893,17.89071,17.84211,0.99795,0.34248,0.11822,0.0486,2
19.26789,18.05591,17.61308,17.45561,17.3788,1.21198,0.44283,0.15747,0.07681,2
18.84104,17.86242,17.54387,17.42596,17.37668,0.97862,0.31855,0.11791,0.04928,2
19.10369,18.1779,17.93138,17.84758,17.81642,0.92579,0.24652,0.0838,0.03116,2
19.24552,18.27089,17.97822,17.8434,17.80423,0.97463,0.29267,0.13482,0.03917,2
19.17757,17.98634,17.57379,17.42899,17.36155,1.19123,0.41255,0.1448,0.06744,2
19.34863,18.34305,18.09002,17.96905,17.94574,1.00558,0.25303,0.12097,0.02331,2
19.03148,17.94702,17.52551,17.35071,17.26411,1.08446,0.42151,0.1748,0.0866,2
19.10427,18.25423,17.99244,17.87665,17.8883,0.85004,0.26179,0.11579,-0.01165,2
19.20408,17.97504,17.54671,17.37358,17.28592,1.22904,0.42833,0.17313,0.08766,2
19.24074,18.25322,17.9811,17.85855,17.78334,0.98752,0.27212,0.12255,0.07521,2
19.2314,18.17214,17.83495,17.69734,17.64613,1.05926,0.33719,0.13761,0.05121,2
19.07852,17.95886,17.56249,17.38565,17.29516,1.11966,0.39637,0.17684,0.09049,2
19.26878,18.30458,18.02361,17.89622,17.85824,0.9642,0.28097,0.12739,0.03798,2
19.18558,18.24115,17.95133,17.83377,17.78085,0.94443,0.28982,0.11756,0.05292,2
19.21951,18.21649,17.91602,17.76402,17.69621,1.00302,0.30047,0.152,0.06781,2
19.2245,18.19266,17.87033,17.72491,17.71848,1.03184,0.32233,0.14542,0.00643,2
19.22795,18.22426,17.9386,17.79644,17.82796,1.00369,0.28566,0.14216,-0.03152,2
19.22938,18.23557,17.95507,17.81212,17.82726,0.99381,0.2805,0.14295,-0.01514,2
19.15716,18.09202,17.68747,17.50737,17.44359,1.06514,0.40455,0.1801,0.06378,2
19.21333,18.22332,17.94101,17.78972,17.79186,0.99001,0.28231,0.15129,-0.00214,2
19.28904,18.26307,17.97366,17.83591,17.82451,1.02597,0.28941,0.13775,0.0114,2
19.10638,17.97108,17.57188,17.37621,17.33037,1.1353,0.3992,0.19567,0.04584,2
19.15074,18.0789,17.72417,17.52547,17.4861,1.07184,0.35473,0.1987,0.03937,2
19.12352,18.06149,17.69285,17.50253,17.43556,1.06203,0.36864,0.19032,0.06697,2
19.1844,18.1391,17.80918,17.63571,17.58522,1.0453,0.32992,0.17347,0.05049,2
19.27639,18.30451,18.04696,17.9282,17.87219,0.97188,0.25755,0.11876,0.05601,2
19.21559,18.15301,17.8435,17.67449,17.64939,1.06258,0.30951,0.16901,0.0251,2
19.2733,18.35474,18.10783,18.02481,17.94851,0.91856,0.24691,0.08302,0.0763,2
19.16599,18.0524,17.6209,17.46894,17.39866,1.11359,0.4315,0.15196,0.07028,2
19.25951,18.29084,18.02245,17.92459,17.91668,0.96867,0.26839,0.09786,0.00791,2
19.082,18.04806,17.68804,17.49228,17.42362,1.03394,0.36002,0.19576,0.06866,2
19.10655,17.98475,17.61765,17.44738,17.41156,1.1218,0.3671,0.17027,0.03582,2
19.25038,18.05122,17.6384,17.49337,17.48661,1.19916,0.41282,0.14503,0.00676,2
19.33495,18.38691,18.09968,17.98738,17.97862,0.94804,0.28723,0.1123,0.00876,2
19.33645,17.96167,17.5205,17.3355,17.3129,1.37478,0.44117,0.185,0.0226,2
19.16823,17.94746,17.54819,17.41254,17.37791,1.22077,0.39927,0.13565,0.03463,2
19.18785,18.13029,17.7557,17.62807,17.60968,1.05756,0.37459,0.12763,0.01839,2
19.31807,18.32946,17.96894,17.79735,17.70768,0.98861,0.36052,0.17159,0.08967,2
19.22112,18.2622,17.9562,17.94432,17.80889,0.95892,0.306,0.01188,0.13543,2
19.22009,18.24827,17.96225,17.86336,18.03015,0.97182,0.28602,0.09889,-0.16679,2
19.11847,18.18189,17.8715,17.74739,17.69419,0.93658,0.31039,0.12411,0.0532,2
19.24325,18.26502,17.98389,17.87983,17.83903,0.97823,0.28113,0.10406,0.0408,2
19.06125,17.96935,17.56841,17.39864,17.32118,1.0919,0.40094,0.16977,0.07746,2
19.34577,18.25285,17.93153,17.81329,17.77276,1.09292,0.32132,0.11824,0.04053,2
19.24428,18.20976,17.91031,17.7984,17.75417,1.03452,0.29945,0.11191,0.04423,2
19.16132,18.04319,17.68541,17.53954,17.42921,1.11813,0.35778,0.14587,0.11033,2
19.35345,18.35586,18.02131,17.90447,17.82244,0.99759,0.33455,0.11684,0.08203,2
19.02715,17.89246,17.54628,17.41176,17.38712,1.13469,0.34618,0.13452,0.02464,2
18.88702,17.99844,17.71515,17.6013,17.60613,0.88858,0.28329,0.11385,-0.00483,2
19.07598,17.99959,17.56937,17.39265,17.30324,1.07639,0.43022,0.17672,0.08941,2
19.33102,18.18285,17.78044,17.64226,17.56221,1.14817,0.40241,0.13818,0.08005,2
19.31953,18.39564,18.10328,18.02619,17.96132,0.92389,0.29236,0.07709,0.06487,2
19.36294,18.37061,18.10965,18.0155,17.96718,0.99233,0.26096,0.09415,0.04832,2
19.06559,17.96693,17.5778,17.43041,17.37401,1.09866,0.38913,0.14739,0.0564,2
19.12803,18.17835,17.87127,17.75754,17.76219,0.94968,0.30708,0.11373,-0.00465,2
19.33169,18.367,18.08916,17.9867,17.94651,0.96469,0.27784,0.10246,0.04019,2
19.13933,18.12026,17.76965,17.63467,17.60606,1.01907,0.35061,0.13498,0.02861,2
19.02792,18.1025,17.7995,17.68112,17.68806,0.92542,0.303,0.11838,-0.00694,2
19.32522,18.35772,18.09277,17.9838,17.93724,0.9675,0.26495,0.10897,0.04656,2
19.16141,18.09768,17.73253,17.58015,17.5308,1.06373,0.36515,0.15238,0.04935,2
19.14985,18.21779,17.98704,17.89222,17.90704,0.93206,0.23075,0.09482,-0.01482,2
19.17251,18.07444,17.71897,17.5591,17.52561,1.09807,0.35547,0.15987,0.03349,2
19.12741,18.02786,17.64642,17.49073,17.48616,1.09955,0.38144,0.15569,0.00457,2
19.16533,18.15124,17.88786,17.68413,17.67104,1.01409,0.26338,0.20373,0.01309,2
19.18759,18.2072,17.90014,17.76502,17.7605,0.98039,0.30706,0.13512,0.00452,2
19.16397,18.17168,17.82061,17.67955,17.64428,0.99229,0.35107,0.14106,0.03527,2
19.18017,18.16558,17.79352,17.69611,17.6753,1.01459,0.37206,0.09741,0.02081,2
19.37145,18.30884,18.03768,17.92204,17.91672,1.06261,0.27116,0.11564,0.00532,2
19.29677,18.3099,18.0145,17.89958,17.86909,0.98687,0.2954,0.11492,0.03049,2
19.20559,18.20679,17.88684,17.75973,17.6893,0.9988,0.31995,0.12711,0.07043,2
19.35782,18.29185,18.0135,17.87824,17.88649,1.06597,0.27835,0.13526,-0.00825,2
19.1105,17.986,17.55445,17.34966,17.31648,1.1245,0.43155,0.20479,0.03318,2
19.17635,18.16865,17.7709,17.60965,17.55455,1.0077,0.39775,0.16125,0.0551,2
19.0665,18.04783,17.68929,17.54338,17.50108,1.01867,0.35854,0.14591,0.0423,2
19.16698,18.1048,17.75958,17.59329,17.60455,1.06218,0.34522,0.16629,-0.01126,2
19.24863,18.26132,17.9896,17.85158,17.88132,0.98731,0.27172,0.13802,-0.02974,2
19.17187,18.15411,17.84682,17.6928,17.66151,1.01776,0.30729,0.15402,0.03129,2
19.11215,18.06791,17.70798,17.54387,17.53164,1.04424,0.35993,0.16411,0.01223,2
19.66423,18.32422,17.97209,17.76202,17.97579,1.34001,0.35213,0.21007,-0.21377,2
19.33809,18.18259,17.77438,17.63235,17.56543,1.1555,0.40821,0.14203,0.06692,2
19.17711,18.13173,17.82001,17.68234,17.65412,1.04538,0.31172,0.13767,0.02822,2
19.3142,18.23066,17.84175,17.70189,17.69131,1.08354,0.38891,0.13986,0.01058,2
19.28049,18.26016,17.8639,17.74708,17.64455,1.02033,0.39626,0.11682,0.10253,2
19.30079,18.20585,17.80407,17.65903,17.62062,1.09494,0.40178,0.14504,0.03841,2
19.34019,18.38589,18.10295,18.01278,17.95404,0.9543,0.28294,0.09017,0.05874,2
19.21577,17.98402,17.59248,17.47733,17.44571,1.23175,0.39154,0.11515,0.03162,2
19.42936,18.2693,17.86753,17.73929,17.67172,1.16006,0.40177,0.12824,0.06757,2
19.31532,18.15606,17.73845,17.60055,17.52522,1.15926,0.41761,0.1379,0.07533,2
19.12199,18.0491,17.6276,17.45765,17.41859,1.07289,0.4215,0.16995,0.03906,2
19.16706,18.19465,17.86202,17.77158,17.72357,0.97241,0.33263,0.09044,0.04801,2
19.08811,18.22172,17.93658,17.83507,17.81275,0.86639,0.28514,0.10151,0.02232,2
19.04906,18.15134,17.88042,17.78319,17.71945,0.89772,0.27092,0.09723,0.06374,2
19.12815,18.11586,17.79672,17.67969,17.63977,1.01229,0.31914,0.11703,0.03992,2
19.22435,18.26457,17.97075,17.85379,17.82135,0.95978,0.29382,0.11696,0.03244,2
19.49779,18.3904,18.05678,17.92813,17.85173,1.10739,0.33362,0.12865,0.0764,2
19.06867,17.93116,17.52007,17.37858,17.3479,1.13751,0.41109,0.14149,0.03068,2
19.08137,18.11871,17.82673,17.71325,17.73517,0.96266,0.29198,0.11348,-0.02192,2
19.16149,18.1766,17.81961,17.68668,17.65157,0.98489,0.35699,0.13293,0.03511,2
19.16976,18.23006,17.95149,17.88024,17.84661,0.9397,0.27857,0.07125,0.03363,2
19.32154,18.12096,17.68808,17.52498,17.46375,1.20058,0.43288,0.1631,0.06123,2
19.33984,18.35947,18.0678,17.95652,17.95672,0.98037,0.29167,0.11128,-2.00E-04,2
19.26219,18.22513,17.88402,17.70613,17.68359,1.03706,0.34111,0.17789,0.02254,2
19.1773,18.11456,17.74967,17.57075,17.53415,1.06274,0.36489,0.17892,0.0366,2
19.30402,18.3461,18.03013,17.91802,17.87238,0.95792,0.31597,0.11211,0.04564,2
19.20106,18.27914,17.98337,17.88955,17.91365,0.92192,0.29577,0.09382,-0.0241,2
19.26248,18.28831,18.00834,17.9102,17.85203,0.97417,0.27997,0.09814,0.05817,2
19.19655,18.33831,18.10852,18.00266,17.97907,0.85824,0.22979,0.10586,0.02359,2
19.00217,17.90642,17.55391,17.42407,17.38026,1.09575,0.35251,0.12984,0.04381,2
19.01654,17.9808,17.54803,17.38452,17.26964,1.03574,0.43277,0.16351,0.11488,2
19.12443,18.1479,17.83171,17.67675,17.63235,0.97653,0.31619,0.15496,0.0444,2
19.1076,18.09425,17.7531,17.60428,17.55663,1.01335,0.34115,0.14882,0.04765,2
19.15759,18.07438,17.72095,17.56029,17.47793,1.08321,0.35343,0.16066,0.08236,2
19.15253,18.11959,17.76269,17.60444,17.5653,1.03294,0.3569,0.15825,0.03914,2
19.1677,18.21787,17.91399,17.7879,17.73824,0.94983,0.30388,0.12609,0.04966,2
19.15181,18.11447,17.74617,17.58318,17.55288,1.03734,0.3683,0.16299,0.0303,2
19.20856,18.23747,17.89724,17.76174,17.78448,0.97109,0.34023,0.1355,-0.02274,2
19.17381,18.10223,17.70903,17.57597,17.52672,1.07158,0.3932,0.13306,0.04925,2
19.21911,18.10015,17.67075,17.52792,17.47274,1.11896,0.4294,0.14283,0.05518,2
19.35386,18.30244,17.9409,17.82142,17.8399,1.05142,0.36154,0.11948,-0.01848,2
25.06377,18.1444,17.91249,16.52641,23.34775,6.91937,0.23191,1.38608,-6.82134,2
19.20201,18.1713,17.83794,17.69714,17.65152,1.03071,0.33336,0.1408,0.04562,2
19.49023,18.36735,18.0054,18.21756,18.1359,1.12288,0.36195,-0.21216,0.08166,2
19.12482,17.98173,17.55981,17.38078,17.23709,1.14309,0.42192,0.17903,0.14369,2
19.14704,18.15746,17.83471,17.67003,17.48727,0.98958,0.32275,0.16468,0.18276,2
19.16314,18.12112,17.75613,17.58741,17.46425,1.04202,0.36499,0.16872,0.12316,2
19.25709,18.22162,17.83521,17.69834,17.59816,1.03547,0.38641,0.13687,0.10018,2
19.3912,18.36005,18.02026,17.92018,17.79911,1.03115,0.33979,0.10008,0.12107,2
19.29343,18.26035,17.90749,17.85506,17.75014,1.03308,0.35286,0.05243,0.10492,2
19.19686,18.18375,17.83317,17.70428,17.54683,1.01311,0.35058,0.12889,0.15745,2
19.15902,18.19175,17.89344,17.78311,17.74446,0.96727,0.29831,0.11033,0.03865,2
19.10147,17.9721,17.57119,17.36644,17.29053,1.12937,0.40091,0.20475,0.07591,2
19.07276,18.04015,17.66457,17.48322,17.41315,1.03261,0.37558,0.18135,0.07007,2
19.28141,18.3092,18.03239,17.902,17.8618,0.97221,0.27681,0.13039,0.0402,2
17.87577,16.30347,15.73492,15.53313,15.46031,1.5723,0.56855,0.20179,0.07282,3
18.90781,17.49885,17.01694,16.84162,16.78597,1.40896,0.48191,0.17532,0.05565,3
17.57404,16.28057,15.84462,15.67423,15.61992,1.29347,0.43595,0.17039,0.05431,3
17.35078,15.61856,15.01897,14.79972,14.70522,1.73222,0.59959,0.21925,0.0945,3
17.50181,15.9859,15.46751,15.28823,15.23541,1.51591,0.51839,0.17928,0.05282,3
17.43586,15.95191,15.47201,15.30087,15.24996,1.48395,0.4799,0.17114,0.05091,3
18.94983,17.64199,17.1909,17.03504,16.98962,1.30784,0.45109,0.15586,0.04542,3
17.12908,15.6859,15.19643,15.03328,14.99118,1.44318,0.48947,0.16315,0.0421,3
17.56467,16.24709,15.72745,15.47336,15.35668,1.31758,0.51964,0.25409,0.11668,3
18.13116,16.87855,16.37385,16.14668,16.08521,1.25261,0.5047,0.22717,0.06147,3
16.2841,14.3981,13.68183,13.3886,13.23475,1.886,0.71627,0.29323,0.15385,3
17.62141,16.14227,15.5863,15.38268,15.30397,1.47914,0.55597,0.20362,0.07871,3
18.80041,17.58384,17.17708,17.03893,17.0097,1.21657,0.40676,0.13815,0.02923,3
17.98937,16.81176,16.3955,16.22096,16.18486,1.17761,0.41626,0.17454,0.0361,3
18.0259,16.58401,16.0846,15.89916,15.82793,1.44189,0.49941,0.18544,0.07123,3
18.5194,17.25712,16.84576,16.69694,16.64942,1.26228,0.41136,0.14882,0.04752,3
18.92452,17.74964,17.2945,17.10296,17.02163,1.17488,0.45514,0.19154,0.08133,3
17.54603,15.73107,15.09235,14.9029,14.84561,1.81496,0.63872,0.18945,0.05729,3
17.67574,16.04972,15.4711,15.25904,15.19213,1.62602,0.57862,0.21206,0.06691,3
17.95913,16.5397,15.99006,15.78064,15.79633,1.41943,0.54964,0.20942,-0.01569,3
18.60897,17.28383,16.84933,16.8494,16.60266,1.32514,0.4345,-7.00E-05,0.24674,3
18.20962,17.03416,16.65621,16.52078,16.49141,1.17546,0.37795,0.13543,0.02937,3
18.6363,17.539,17.19881,17.07605,17.03862,1.0973,0.34019,0.12276,0.03743,3
15.00854,13.78711,13.15198,13.08415,13.21987,1.22143,0.63513,0.06783,-0.13572,3
18.45383,16.94043,16.40002,16.23079,16.14969,1.5134,0.54041,0.16923,0.0811,3
16.81019,15.41079,14.83412,14.75104,14.61739,1.3994,0.57667,0.08308,0.13365,3
18.52286,17.21754,16.782,16.63897,16.60534,1.30532,0.43554,0.14303,0.03363,3
18.69164,17.43841,16.97066,16.81736,16.75459,1.25323,0.46775,0.1533,0.06277,3
17.61113,16.35461,15.8921,15.73549,15.67046,1.25652,0.46251,0.15661,0.06503,3
17.00307,15.65978,15.15448,14.96444,14.89974,1.34329,0.5053,0.19004,0.0647,3
18.16912,17.06131,16.67763,16.53265,16.49275,1.10781,0.38368,0.14498,0.0399,3
15.78574,14.0909,13.27279,13.90759,13.0607,1.69484,0.81811,-0.6348,0.84689,3
18.72551,17.4535,16.95936,16.79006,16.71275,1.27201,0.49414,0.1693,0.07731,3
18.3746,17.18127,16.75795,16.61124,16.56283,1.19333,0.42332,0.14671,0.04841,3
17.81297,16.38418,15.8143,15.60115,15.49759,1.42879,0.56988,0.21315,0.10356,3
18.89788,17.63454,17.17635,17.01466,16.98182,1.26334,0.45819,0.16169,0.03284,3
18.57248,17.5,17.13342,17.0252,17.00476,1.07248,0.36658,0.10822,0.02044,3
17.54281,15.99911,15.41567,15.21093,15.12899,1.5437,0.58344,0.20474,0.08194,3
17.44054,15.48392,14.8082,14.62299,14.52667,1.95662,0.67572,0.18521,0.09632,3
18.0661,16.75935,16.23697,16.03762,15.94221,1.30675,0.52238,0.19935,0.09541,3
17.6664,16.09763,15.57814,15.43602,15.38983,1.56877,0.51949,0.14212,0.04619,3
18.62017,17.65107,17.32035,17.20105,17.18638,0.9691,0.33072,0.1193,0.01467,3
18.65295,17.27688,16.78387,16.61759,16.52931,1.37607,0.49301,0.16628,0.08828,3
17.5377,15.86055,15.22404,14.99961,14.89417,1.67715,0.63651,0.22443,0.10544,3
16.79805,14.93443,14.24866,13.9932,13.8593,1.86362,0.68577,0.25546,0.1339,3
16.94816,15.16177,14.4386,14.20673,14.02553,1.78639,0.72317,0.23187,0.1812,3
18.27084,17.21389,16.83957,16.71309,16.6611,1.05695,0.37432,0.12648,0.05199,3
18.48584,17.45512,17.03216,16.86506,16.78855,1.03072,0.42296,0.1671,0.07651,3
16.72255,15.16294,14.64062,14.45956,14.40974,1.55961,0.52232,0.18106,0.04982,3
17.34118,16.09581,15.55799,15.34554,15.24449,1.24537,0.53782,0.21245,0.10105,3
15.61373,14.39042,13.74602,14.8815,13.58735,1.22331,0.6444,-1.13548,1.29415,3
18.70438,17.41176,16.96641,16.809,16.76085,1.29262,0.44535,0.15741,0.04815,3
18.36953,17.19806,16.81513,16.67426,16.62268,1.17147,0.38293,0.14087,0.05158,3
18.23174,16.83618,16.31892,16.12974,16.05482,1.39556,0.51726,0.18918,0.07492,3
17.60384,15.94286,15.35364,15.14599,15.06342,1.66098,0.58922,0.20765,0.08257,3
18.83657,17.78286,17.43429,17.27638,17.25268,1.05371,0.34857,0.15791,0.0237,3
17.7645,16.41595,15.92176,15.72074,15.65821,1.34855,0.49419,0.20102,0.06253,3
17.78018,16.42959,15.90554,15.67431,15.56092,1.35059,0.52405,0.23123,0.11339,3
17.76026,16.39873,15.92614,15.75946,15.69593,1.36153,0.47259,0.16668,0.06353,3
18.70667,17.44536,16.97571,16.82238,16.74984,1.26131,0.46965,0.15333,0.07254,3
17.89533,16.5131,16.02505,15.7994,15.75015,1.38223,0.48805,0.22565,0.04925,3
19.24191,17.88641,17.41786,17.22724,17.14693,1.3555,0.46855,0.19062,0.08031,3
16.61649,14.97759,14.43054,14.2266,14.137,1.6389,0.54705,0.20394,0.0896,3
18.09248,16.74403,16.23907,16.04388,15.96154,1.34845,0.50496,0.19519,0.08234,3
18.42451,17.32933,16.96795,16.83663,16.77902,1.09518,0.36138,0.13132,0.05761,3
16.73853,15.2238,14.61372,14.34454,14.1881,1.51473,0.61008,0.26918,0.15644,3
18.52747,17.47169,17.01692,16.81265,16.70778,1.05578,0.45477,0.20427,0.10487,3
17.27936,15.89995,15.33663,15.09889,14.9742,1.37941,0.56332,0.23774,0.12469,3
18.0351,16.61933,16.14574,15.98753,15.92527,1.41577,0.47359,0.15821,0.06226,3
17.96572,16.41167,15.84054,15.64436,15.55099,1.55405,0.57113,0.19618,0.09337,3
17.66585,16.33138,15.80001,15.56879,15.44272,1.33447,0.53137,0.23122,0.12607,3
18.22636,16.90552,16.46112,16.29929,16.24819,1.32084,0.4444,0.16183,0.0511,3
18.89576,17.7396,17.30242,17.10904,17.04246,1.15616,0.43718,0.19338,0.06658,3
16.87732,15.32929,14.71159,14.4469,14.29926,1.54803,0.6177,0.26469,0.14764,3
17.56627,16.23367,15.7619,15.59168,15.53491,1.3326,0.47177,0.17022,0.05677,3
17.3245,16.03915,15.58173,15.39887,15.35041,1.28535,0.45742,0.18286,0.04846,3
16.67594,15.18401,14.55637,14.26538,14.15354,1.49193,0.62764,0.29099,0.11184,3
17.19246,15.71694,15.14552,14.86422,14.78416,1.47552,0.57142,0.2813,0.08006,3
17.17333,15.76229,15.17893,14.87474,14.80139,1.41104,0.58336,0.30419,0.07335,3
17.72672,16.34063,15.80734,15.56811,15.48649,1.38609,0.53329,0.23923,0.08162,3
17.99286,16.6909,16.17337,15.95135,15.85809,1.30196,0.51753,0.22202,0.09326,3
18.29712,16.78774,16.27161,16.08776,16.0483,1.50938,0.51613,0.18385,0.03946,3
18.28396,16.96725,16.45588,16.25085,16.14614,1.31671,0.51137,0.20503,0.10471,3
18.25022,16.97634,16.49689,16.24357,16.15547,1.27388,0.47945,0.25332,0.0881,3
18.34515,17.11568,16.60919,16.3685,16.28957,1.22947,0.50649,0.24069,0.07893,3
18.65221,17.44841,16.96355,16.74536,16.67391,1.2038,0.48486,0.21819,0.07145,3
18.66214,17.44476,16.98183,16.74717,16.7101,1.21738,0.46293,0.23466,0.03707,3
18.70282,17.60506,17.17967,17.00362,16.93131,1.09776,0.42539,0.17605,0.07231,3
18.98253,17.77122,17.31877,17.11202,17.05346,1.21131,0.45245,0.20675,0.05856,3
19.05806,17.84998,17.45681,17.29458,17.30127,1.20808,0.39317,0.16223,-0.00669,3
18.85579,17.6633,17.21666,16.99905,16.9164,1.19249,0.44664,0.21761,0.08265,3
17.7204,16.35258,15.8094,15.5632,15.46436,1.36782,0.54318,0.2462,0.09884,3
18.29683,17.01675,16.51882,16.28415,16.18784,1.28008,0.49793,0.23467,0.09631,3
16.98782,15.57133,15.00206,14.71701,14.58899,1.41649,0.56927,0.28505,0.12802,3
18.19643,16.66355,16.08734,15.84391,15.73201,1.53288,0.57621,0.24343,0.1119,3
16.75476,15.27052,14.66249,14.36721,14.23719,1.48424,0.60803,0.29528,0.13002,3
18.51691,16.96583,16.4346,16.26297,16.21356,1.55108,0.53123,0.17163,0.04941,3
18.78873,17.78233,17.45889,17.30589,17.28894,1.0064,0.32344,0.153,0.01695,3
17.55518,16.14664,15.6654,15.48075,15.42846,1.40854,0.48124,0.18465,0.05229,3
17.00563,15.50075,14.92663,14.64731,14.51685,1.50488,0.57412,0.27932,0.13046,3
19.05861,17.90954,17.47663,17.28131,17.21749,1.14907,0.43291,0.19532,0.06382,3
15.70053,14.04807,13.22814,13.10637,13.08923,1.65246,0.81993,0.12177,0.01714,3
18.75397,17.47656,17.0114,16.82467,16.75219,1.27741,0.46516,0.18673,0.07248,3
18.86924,17.71897,17.30914,17.16266,17.11395,1.15027,0.40983,0.14648,0.04871,3
19.02699,17.82988,17.46553,17.38389,17.30169,1.19711,0.36435,0.08164,0.0822,3
17.60405,16.10841,15.59631,15.41896,15.36041,1.49564,0.5121,0.17735,0.05855,3
17.06206,15.07298,14.33911,14.06745,13.94026,1.98908,0.73387,0.27166,0.12719,3
17.17299,15.89661,15.44251,15.2809,15.23223,1.27638,0.4541,0.16161,0.04867,3
17.68253,16.24424,15.68875,15.44692,15.3214,1.43829,0.55549,0.24183,0.12552,3
18.36455,17.15851,16.76172,16.6137,16.54778,1.20604,0.39679,0.14802,0.06592,3
18.67106,17.38052,16.86975,16.68425,16.60954,1.29054,0.51077,0.1855,0.07471,3
17.1063,16.01193,15.55777,15.38496,15.29765,1.09437,0.45416,0.17281,0.08731,3
18.24672,16.77148,16.23523,16.03532,15.95328,1.47524,0.53625,0.19991,0.08204,3
17.81095,16.17154,15.57322,15.37757,15.29353,1.63941,0.59832,0.19565,0.08404,3
18.29451,17.00067,16.50019,16.33514,16.25323,1.29384,0.50048,0.16505,0.08191,3
18.60862,17.39748,16.94472,16.81197,16.73553,1.21114,0.45276,0.13275,0.07644,3
19.10134,17.88764,17.44113,17.28746,17.20634,1.2137,0.44651,0.15367,0.08112,3
18.79044,17.58872,17.12552,16.93483,16.84392,1.20172,0.4632,0.19069,0.09091,3
17.09745,15.665,15.12872,14.98696,14.86376,1.43245,0.53628,0.14176,0.1232,3
18.81838,17.62613,17.18044,17.04116,16.97712,1.19225,0.44569,0.13928,0.06404,3
18.49564,17.32628,16.92459,16.79789,16.73945,1.16936,0.40169,0.1267,0.05844,3
18.8081,17.41173,16.93303,16.75467,16.65193,1.39637,0.4787,0.17836,0.10274,3
18.26142,16.93787,16.35645,16.12391,16.00152,1.32355,0.58142,0.23254,0.12239,3
18.07337,16.93219,16.55212,16.42205,16.39248,1.14118,0.38007,0.13007,0.02957,3
18.10103,16.68873,16.24197,16.09033,16.06803,1.4123,0.44676,0.15164,0.0223,3
17.97895,16.44312,15.91741,15.71424,15.65121,1.53583,0.52571,0.20317,0.06303,3
18.94493,17.68961,17.27841,17.14232,17.10147,1.25532,0.4112,0.13609,0.04085,3
18.6586,17.38232,16.94264,16.77906,16.73172,1.27628,0.43968,0.16358,0.04734,3
25.09883,15.53605,15.01427,14.20428,22.97418,9.56278,0.52178,0.80999,-8.7699,3
15.62987,14.25562,13.48757,13.4386,13.37054,1.37425,0.76805,0.04897,0.06806,3
18.41319,16.96918,16.49426,16.33459,16.28817,1.44401,0.47492,0.15967,0.04642,3
17.32356,15.80154,15.27871,15.10518,15.06346,1.52202,0.52283,0.17353,0.04172,3
18.48108,17.20449,16.72688,16.53634,16.46518,1.27659,0.47761,0.19054,0.07116,3
18.2665,16.56989,16.00714,15.82723,15.77347,1.69661,0.56275,0.17991,0.05376,3
17.32805,16.02737,15.56969,15.39885,15.36143,1.30068,0.45768,0.17084,0.03742,3
18.25592,16.90342,16.47268,16.33808,16.30412,1.3525,0.43074,0.1346,0.03396,3
17.52107,16.0263,15.47672,15.29181,15.20782,1.49477,0.54958,0.18491,0.08399,3
15.91086,15.6418,15.11787,15.22891,7.895558,0.26906,0.52393,-0.11104,7.333352,3
19.11693,16.99443,16.4238,16.23264,16.1997,2.1225,0.57063,0.19116,0.03294,3
18.73003,17.39319,16.85539,16.70297,16.6163,1.33684,0.5378,0.15242,0.08667,3
19.18552,17.8254,17.3948,17.26505,17.35707,1.36012,0.4306,0.12975,-0.09202,3
17.64946,16.28509,15.75717,15.53167,15.42209,1.36437,0.52792,0.2255,0.10958,3
17.59881,16.05203,15.5399,15.38108,15.30788,1.54678,0.51213,0.15882,0.0732,3
17.28686,15.50299,14.8026,27.35597,14.36497,1.78387,0.70039,-12.55337,12.991,3
16.86775,15.47297,14.97196,16.77736,14.72019,1.39478,0.50101,-1.8054,2.05717,3
15.41382,14.53018,13.77436,13.66632,13.57263,0.88364,0.75582,0.10804,0.09369,3
18.66482,17.56901,17.21546,17.08592,17.04568,1.09581,0.35355,0.12954,0.04024,3
18.94583,17.68575,17.23513,17.0772,17.01897,1.26008,0.45062,0.15793,0.05823,3
19.16724,17.96063,17.48531,17.3218,17.21798,1.20661,0.47532,0.16351,0.10382,3
18.64277,17.34934,16.92472,16.79068,16.73622,1.29343,0.42462,0.13404,0.05446,3
18.63848,17.49795,17.10006,16.94749,16.87866,1.14053,0.39789,0.15257,0.06883,3
18.93258,17.74803,17.33192,17.04479,16.84152,1.18455,0.41611,0.28713,0.20327,3
18.55364,17.31944,16.89332,16.7376,16.64763,1.2342,0.42612,0.15572,0.08997,3
18.66436,17.26278,16.77024,16.61597,16.53971,1.40158,0.49254,0.15427,0.07626,3
18.63052,17.00104,16.42045,16.18346,16.05816,1.62948,0.58059,0.23699,0.1253,3
19.2566,17.74071,17.26111,17.06293,17.00425,1.51589,0.4796,0.19818,0.05868,3
